iter	Passed	Remaining
3220	118792	65610
3221	118822	65569
3222	118856	65531
3223	118889	65492
3224	118929	65457
3225	118972	65423
3226	119011	65388
3227	119047	65350
3228	119084	65313
3229	119119	65276
3230	119156	65238
3231	119193	65202
3232	119229	65164
3233	119264	65127
3234	119300	65089
3235	119333	65050
3236	119368	65012
3237	119403	64975
3238	119440	64938
3239	119477	64901
3240	119513	64863
3241	119547	64825
3242	119582	64787
3243	119615	64748
3244	119650	64710
3245	119685	64672
3246	119716	64633
3247	119751	64595
3248	119790	64559
3249	119827	64522
3250	119862	64484
3251	119896	64446
3252	119931	64408
3253	119968	64371
3254	120007	64335
3255	120045	64299
3256	120087	64265
3257	120124	64228
3258	120161	64192
3259	120199	64155
3260	120234	64117
3261	120270	64080
3262	120304	64042
3263	120340	64004
3264	120375	63966
3265	120409	63928
3266	120447	63892
3267	120482	63854
3268	120517	63816
3269	120550	63777
3270	120585	63739
3271	120622	63702
3272	120655	63664
3273	120692	63627
3274	120726	63588
3275	120763	63551
3276	120799	63514
3277	120833	63476
3278	120869	63438
3279	120904	63401
3280	120939	63363
3281	120972	63324
3282	121009	63287
3283	121047	63251
3284	121085	63215
3285	121121	63177
3286	121156	63140
3287	121198	63105
3288	121237	63069
3289	121274	63033
3290	121312	62996
3291	121347	62958
3292	121381	62920
3293	121416	62883
3294	121453	62846
3295	121489	62808
3296	121527	62772
3297	121562	62734
3298	121599	62697
3299	121635	62660
3300	121667	62621
3301	121700	62582
3302	121735	62544
3303	121769	62506
3304	121805	62469
3305	121841	62431
3306	121872	62392
3307	121907	62354
3308	121943	62316
3309	121977	62278
3310	122012	62240
3311	122049	62203
3312	122088	62168
3313	122129	62133
3314	122168	62097
3315	122206	62061
3316	122243	62024
3317	122280	61987
3318	122315	61950
3319	122348	61911
3320	122382	61873
3321	122419	61835
3322	122455	61798
3323	122491	61761
3324	122526	61724
3325	122559	61685
3326	122593	61647
3327	122629	61609
3328	122663	61571
3329	122698	61533
3330	122731	61494
3331	122766	61456
3332	122801	61419
3333	122838	61382
3334	122875	61345
3335	122911	61308
3336	122946	61270
3337	122984	61234
3338	123030	61201
3339	123076	61169
3340	123124	61138
3341	123174	61107
3342	123225	61078
3343	123272	61046
3344	123314	61012
3345	123354	60976
3346	123393	60941
3347	123432	60905
3348	123470	60868
3349	123508	60832
3350	123547	60796
3351	123587	60761
3352	123625	60724
3353	123662	60688
3354	123695	60649
3355	123732	60612
3356	123766	60574
3357	123800	60535
3358	123835	60498
3359	123873	60462
3360	123910	60425
3361	123947	60388
3362	123983	60351
3363	124018	60313
3364	124053	60275
3365	124089	60238
3366	124124	60200
3367	124163	60164
3368	124202	60128
3369	124236	60090
3370	124271	60052
3371	124308	60015
3372	124349	59981
3373	124389	59945
3374	124429	59910
3375	124471	59875
3376	124509	59839
3377	124546	59803
3378	124584	59766
3379	124619	59728
3380	124655	59691
3381	124690	59653
3382	124727	59617
3383	124762	59579
3384	124799	59542
3385	124831	59503
3386	124864	59464
3387	124901	59427
3388	124933	59388
3389	124966	59349
3390	124999	59311
3391	125034	59273
3392	125069	59235
3393	125105	59198
3394	125140	59160
3395	125177	59123
3396	125216	59087
3397	125249	59049
3398	125284	59011
3399	125318	58973
3400	125354	58936
3401	125391	58899
3402	125431	58864
3403	125468	58827
3404	125505	58790
3405	125544	58754
3406	125578	58716
3407	125614	58679
3408	125652	58642
3409	125688	58605
3410	125726	58569
3411	125763	58532
3412	125796	58493
3413	125833	58456
3414	125870	58419
3415	125907	58383
3416	125940	58344
3417	125975	58306
3418	126010	58269
3419	126048	58232
3420	126085	58195
3421	126121	58158
3422	126155	58120
3423	126189	58082
3424	126232	58048
3425	126273	58013
3426	126303	57973
3427	126335	57934
3428	126371	57897
3429	126407	57859
3430	126442	57822
3431	126481	57786
3432	126519	57750
3433	126557	57713
3434	126594	57676
3435	126631	57639
3436	126668	57603
3437	126705	57566
3438	126743	57530
3439	126777	57492
3440	126812	57454
3441	126848	57417
3442	126881	57378
3443	126915	57340
3444	126952	57303
3445	126985	57265
3446	127022	57228
3447	127058	57191
3448	127095	57154
3449	127131	57117
3450	127169	57080
3451	127205	57043
3452	127239	57005
3453	127275	56967
3454	127310	56930
3455	127350	56894
3456	127385	56857
3457	127421	56820
3458	127456	56782
3459	127491	56744
3460	127527	56707
3461	127567	56672
3462	127604	56635
3463	127643	56599
3464	127682	56563
3465	127721	56527
3466	127755	56489
3467	127788	56451
3468	127825	56414
3469	127862	56377
3470	127896	56339
3471	127932	56302
3472	127970	56265
3473	128004	56227
3474	128039	56190
3475	128074	56152
3476	128109	56114
3477	128144	56077
3478	128175	56037
3479	128208	55999
3480	128244	55961
3481	128280	55924
3482	128319	55888
3483	128355	55851
3484	128388	55813
3485	128421	55774
3486	128452	55735
3487	128487	55697
3488	128522	55660
3489	128559	55623
3490	128594	55585
3491	128630	55548
3492	128670	55512
3493	128708	55476
3494	128748	55441
3495	128785	55404
3496	128820	55366
3497	128851	55327
3498	128886	55289
3499	128921	55252
3500	128962	55217
3501	129009	55184
3502	129059	55153
3503	129107	55121
3504	129159	55090
3505	129206	55058
3506	129252	55025
3507	129292	54989
3508	129333	54954
3509	129373	54919
3510	129411	54882
3511	129445	54844
3512	129480	54807
3513	129516	54770
3514	129552	54732
3515	129585	54694
3516	129622	54657
3517	129658	54620
3518	129695	54583
3519	129736	54548
3520	129774	54511
3521	129814	54476
3522	129853	54440
3523	129891	54403
3524	129929	54367
3525	129962	54329
3526	129997	54291
3527	130032	54253
3528	130069	54217
3529	130102	54178
3530	130136	54140
3531	130171	54102
3532	130208	54066
3533	130244	54029
3534	130277	53990
3535	130310	53952
3536	130345	53914
3537	130388	53880
3538	130426	53843
3539	130461	53806
3540	130495	53768
3541	130532	53731
3542	130566	53693
3543	130602	53656
3544	130636	53618
3545	130673	53581
3546	130706	53542
3547	130742	53505
3548	130777	53468
3549	130811	53430
3550	130848	53393
3551	130885	53356
3552	130927	53321
3553	130967	53286
3554	131003	53249
3555	131041	53212
3556	131075	53174
3557	131109	53136
3558	131147	53100
3559	131180	53061
3560	131213	53023
3561	131249	52986
3562	131284	52948
3563	131320	52911
3564	131354	52873
3565	131388	52835
3566	131423	52797
3567	131459	52760
3568	131491	52721
3569	131523	52682
3570	131558	52645
3571	131594	52608
3572	131629	52570
3573	131662	52532
3574	131695	52494
3575	131729	52456
3576	131762	52417
3577	131799	52380
3578	131834	52343
3579	131870	52306
3580	131908	52269
3581	131941	52231
3582	131979	52194
3583	132015	52158
3584	132048	52119
3585	132080	52080
3586	132112	52042
3587	132146	52004
3588	132180	51966
3589	132214	51928
3590	132249	51890
3591	132281	51852
3592	132315	51814
3593	132345	51774
3594	132377	51735
3595	132411	51698
3596	132448	51661
3597	132489	51625
3598	132523	51588
3599	132557	51550
3600	132591	51512
3601	132626	51474
3602	132661	51437
3603	132698	51400
3604	132734	51363
3605	132768	51325
3606	132803	51287
3607	132836	51249
3608	132871	51211
3609	132907	51174
3610	132946	51138
3611	132986	51103
3612	133023	51066
3613	133057	51028
3614	133094	50991
3615	133129	50954
3616	133164	50916
3617	133195	50878
3618	133228	50839
3619	133260	50801
3620	133293	50762
3621	133328	50725
3622	133363	50687
3623	133398	50650
3624	133433	50612
3625	133469	50575
3626	133505	50538
3627	133543	50502
3628	133579	50464
3629	133614	50427
3630	133649	50389
3631	133690	50354
3632	133726	50317
3633	133763	50280
3634	133801	50244
3635	133835	50206
3636	133870	50169
3637	133906	50132
3638	133941	50094
3639	133977	50057
3640	134014	50020
3641	134054	49985
3642	134092	49948
3643	134131	49912
3644	134170	49876
3645	134206	49839
3646	134241	49802
3647	134276	49764
3648	134313	49728
3649	134348	49690
3650	134383	49653
3651	134415	49614
3652	134448	49576
3653	134484	49539
3654	134522	49502
3655	134563	49467
3656	134601	49431
3657	134636	49393
3658	134671	49356
3659	134706	49318
3660	134741	49281
3661	134775	49243
3662	134809	49205
3663	134842	49167
3664	134876	49129
3665	134912	49092
3666	134954	49057
3667	135000	49024
3668	135047	48991
3669	135095	48958
3670	135149	48927
3671	135196	48894
3672	135249	48863
3673	135294	48829
3674	135333	48793
3675	135368	48756
3676	135406	48719
3677	135440	48682
3678	135478	48645
3679	135517	48609
3680	135554	48572
3681	135589	48535
3682	135626	48498
3683	135666	48462
3684	135702	48425
3685	135738	48388
3686	135775	48351
3687	135812	48315
3688	135849	48278
3689	135885	48241
3690	135919	48203
3691	135952	48165
3692	135983	48126
3693	136017	48088
3694	136053	48051
3695	136088	48013
3696	136121	47975
3697	136157	47938
3698	136193	47901
3699	136236	47866
3700	136272	47829
3701	136308	47792
3702	136342	47754
3703	136378	47717
3704	136413	47680
3705	136445	47641
3706	136480	47604
3707	136517	47567
3708	136552	47530
3709	136591	47494
3710	136634	47459
3711	136678	47424
3712	136714	47387
3713	136747	47349
3714	136780	47311
3715	136815	47274
3716	136856	47238
3717	136895	47202
3718	136933	47166
3719	136971	47129
3720	137008	47093
3721	137044	47056
3722	137079	47018
3723	137114	46981
3724	137148	46943
3725	137183	46905
3726	137218	46868
3727	137253	46831
3728	137283	46792
3729	137319	46754
3730	137354	46717
3731	137389	46679
3732	137427	46643
3733	137459	46605
3734	137494	46567
3735	137526	46529
3736	137561	46492
3737	137595	46454
3738	137627	46415
3739	137661	46377
3740	137696	46340
3741	137730	46302
3742	137766	46265
3743	137802	46228
3744	137834	46190
3745	137869	46152
3746	137905	46115
3747	137940	46078
3748	137975	46041
3749	138011	46003
3750	138047	45966
3751	138081	45929
3752	138113	45890
3753	138149	45853
3754	138184	45816
3755	138217	45778
3756	138250	45740
3757	138284	45702
3758	138320	45665
3759	138354	45627
3760	138389	45590
3761	138423	45552
3762	138458	45515
3763	138494	45477
3764	138534	45442
3765	138567	45404
3766	138603	45367
3767	138642	45330
3768	138681	45295
3769	138725	45260
3770	138765	45224
3771	138799	45187
3772	138835	45149
3773	138870	45112
3774	138908	45076
3775	138942	45038
3776	138976	45000
3777	139008	44962
3778	139042	44924
3779	139075	44886
3780	139111	44849
3781	139145	44812
3782	139179	44774
3783	139211	44735
3784	139244	44698
3785	139279	44660
3786	139309	44621
3787	139344	44584
3788	139377	44546
3789	139409	44508
3790	139440	44469
3791	139477	44432
3792	139516	44396
3793	139548	44358
3794	139588	44322
3795	139622	44285
3796	139656	44247
3797	139690	44209
3798	139724	44172
3799	139756	44133
3800	139793	44096
3801	139829	44059
3802	139863	44022
3803	139896	43984
3804	139929	43946
3805	139963	43908
3806	139999	43871
3807	140033	43833
3808	140067	43796
3809	140102	43759
3810	140136	43721
3811	140172	43684
3812	140207	43647
3813	140239	43608
3814	140272	43570
3815	140307	43533
3816	140340	43495
3817	140360	43453
3818	140394	43415
3819	140425	43377
3820	140458	43339
3821	140487	43300
3822	140520	43262
3823	140560	43226
3824	140601	43191
3825	140641	43155
3826	140680	43119
3827	140719	43083
3828	140756	43046
3829	140795	43010
3830	140835	42974
3831	140875	42939
3832	140922	42905
3833	140967	42871
3834	141016	42838
3835	141065	42804
3836	141113	42771
3837	141151	42735
3838	141191	42699
3839	141227	42662
3840	141263	42625
3841	141295	42587
3842	141333	42550
3843	141375	42515
3844	141413	42479
3845	141447	42441
3846	141480	42403
3847	141514	42366
3848	141548	42328
3849	141583	42291
3850	141616	42253
3851	141658	42217
3852	141692	42180
3853	141731	42144
3854	141768	42107
3855	141804	42070
3856	141837	42032
3857	141876	41996
3858	141909	41958
3859	141945	41921
3860	141984	41885
3861	142019	41848
3862	142053	41810
3863	142087	41773
3864	142122	41735
3865	142157	41698
3866	142193	41661
3867	142226	41623
3868	142258	41585
3869	142294	41548
3870	142327	41510
3871	142361	41472
3872	142395	41435
3873	142429	41397
3874	142461	41359
3875	142496	41322
3876	142532	41285
3877	142567	41248
3878	142600	41210
3879	142641	41174
3880	142676	41137
3881	142720	41102
3882	142757	41066
3883	142797	41030
3884	142840	40995
3885	142885	40961
3886	142924	40924
3887	142961	40888
3888	142999	40851
3889	143033	40814
3890	143072	40778
3891	143110	40741
3892	143145	40704
3893	143177	40666
3894	143211	40628
3895	143247	40591
3896	143280	40553
3897	143312	40515
3898	143347	40478
3899	143382	40441
3900	143416	40403
3901	143449	40365
3902	143486	40329
3903	143520	40291
3904	143554	40254
3905	143589	40216
3906	143624	40179
3907	143656	40141
3908	143690	40103
3909	143724	40066
3910	143758	40028
3911	143793	39991
3912	143829	39954
3913	143861	39916
3914	143897	39879
3915	143935	39843
3916	143973	39806
3917	144010	39770
3918	144045	39733
3919	144081	39696
3920	144117	39659
3921	144152	39621
3922	144186	39584
3923	144219	39546
3924	144251	39508
3925	144286	39471
3926	144321	39433
3927	144355	39396
3928	144390	39359
3929	144424	39321
3930	144459	39284
3931	144496	39247
3932	144531	39210
3933	144565	39173
3934	144599	39135
3935	144633	39097
3936	144667	39060
3937	144703	39023
3938	144736	38985
3939	144767	38947
3940	144802	38910
3941	144834	38872
3942	144873	38836
3943	144913	38800
3944	144952	38764
3945	144992	38728
3946	145029	38691
3947	145071	38656
3948	145104	38618
3949	145139	38581
3950	145174	38544
3951	145207	38506
3952	145242	38469
3953	145278	38432
3954	145311	38394
3955	145344	38356
3956	145379	38319
3957	145414	38282
3958	145448	38244
3959	145481	38207
3960	145515	38169
3961	145547	38131
3962	145580	38094
3963	145617	38057
3964	145652	38020
3965	145688	37983
3966	145722	37945
3967	145760	37909
3968	145795	37872
3969	145828	37834
3970	145862	37797
3971	145898	37760
3972	145931	37722
3973	145969	37686
3974	146004	37648
3975	146041	37612
3976	146078	37575
3977	146114	37538
3978	146149	37501
3979	146185	37464
3980	146219	37427
3981	146252	37389
3982	146286	37352
3983	146320	37314
3984	146356	37277
3985	146391	37240
3986	146425	37203
3987	146460	37166
3988	146495	37128
3989	146528	37091
3990	146560	37053
3991	146594	37015
3992	146629	36978
3993	146661	36940
3994	146697	36903
3995	146732	36866
3996	146768	36829
3997	146799	36791
3998	146831	36753
3999	146871	36717
4000	146917	36683
4001	146967	36650
4002	147018	36616
4003	147072	36584
4004	147128	36552
4005	147176	36518
4006	147218	36483
4007	147258	36447
4008	147300	36411
4009	147340	36375
4010	147379	36339
4011	147413	36302
4012	147450	36265
4013	147488	36229
4014	147524	36192
4015	147554	36153
4016	147588	36116
4017	147622	36079
4018	147657	36041
4019	147693	36004
4020	147728	35967
4021	147763	35930
4022	147799	35893
4023	147833	35856
4024	147868	35819
4025	147903	35782
4026	147941	35745
4027	147974	35707
4028	148007	35670
4029	148043	35633
4030	148078	35596
4031	148112	35558
4032	148151	35522
4033	148187	35485
4034	148224	35448
4035	148260	35412
4036	148296	35375
4037	148332	35338
4038	148365	35300
4039	148400	35263
4040	148436	35226
4041	148472	35189
4042	148502	35151
4043	148537	35114
4044	148571	35076
4045	148606	35039
4046	148638	35001
4047	148672	34964
4048	148707	34927
4049	148745	34890
4050	148778	34853
4051	148813	34816
4052	148849	34779
4053	148883	34741
4054	148917	34704
4055	148944	34665
4056	148977	34628
4057	149013	34591
4058	149047	34553
4059	149085	34517
4060	149120	34480
4061	149150	34442
4062	149185	34404
4063	149222	34368
4064	149261	34332
4065	149300	34295
4066	149339	34259
4067	149373	34222
4068	149409	34185
4069	149446	34148
4070	149481	34111
4071	149517	34074
4072	149550	34037
4073	149588	34000
4074	149623	33963
4075	149655	33925
4076	149690	33888
4077	149721	33850
4078	149754	33813
4079	149788	33775
4080	149821	33738
4081	149855	33701
4082	149890	33663
4083	149925	33626
4084	149961	33589
4085	149996	33552
4086	150027	33514
4087	150060	33477
4088	150094	33439
4089	150125	33402
4090	150159	33364
4091	150195	33327
4092	150231	33290
4093	150264	33253
4094	150299	33216
4095	150333	33179
4096	150367	33141
4097	150406	33105
4098	150443	33068
4099	150481	33032
4100	150517	32995
4101	150549	32957
4102	150585	32920
4103	150617	32883
4104	150653	32846
4105	150684	32808
4106	150720	32771
4107	150756	32734
4108	150793	32698
4109	150826	32660
4110	150861	32623
4111	150898	32587
4112	150933	32550
4113	150985	32516
4114	151022	32479
4115	151058	32443
4116	151093	32406
4117	151131	32369
4118	151167	32332
4119	151201	32295
4120	151236	32258
4121	151271	32221
4122	151306	32184
4123	151338	32146
4124	151375	32109
4125	151408	32072
4126	151446	32036
4127	151486	32000
4128	151525	31963
4129	151560	31926
4130	151600	31890
4131	151632	31853
4132	151666	31815
4133	151699	31778
4134	151731	31740
4135	151766	31703
4136	151803	31666
4137	151837	31629
4138	151871	31592
4139	151908	31555
4140	151943	31518
4141	151977	31481
4142	152011	31444
4143	152045	31407
4144	152081	31370
4145	152115	31333
4146	152148	31295
4147	152183	31258
4148	152215	31220
4149	152246	31183
4150	152282	31146
4151	152319	31109
4152	152353	31072
4153	152388	31035
4154	152424	30998
4155	152463	30962
4156	152498	30925
4157	152536	30888
4158	152570	30851
4159	152607	30815
4160	152639	30777
4161	152674	30740
4162	152706	30702
4163	152741	30665
4164	152778	30629
4165	152812	30591
4166	152855	30556
4167	152901	30521
4168	152948	30486
4169	152993	30451
4170	153046	30418
4171	153097	30384
4172	153144	30349
4173	153185	30314
4174	153233	30279
4175	153276	30244
4176	153319	30208
4177	153360	30172
4178	153397	30136
4179	153432	30099
4180	153467	30062
4181	153503	30025
4182	153543	29989
4183	153587	29953
4184	153624	29917
4185	153662	29880
4186	153698	29844
4187	153735	29807
4188	153772	29770
4189	153811	29734
4190	153846	29697
4191	153881	29660
4192	153917	29623
4193	153956	29587
4194	153993	29550
4195	154028	29513
4196	154062	29476
4197	154099	29439
4198	154134	29402
4199	154168	29365
4200	154203	29328
4201	154240	29291
4202	154275	29254
4203	154310	29217
4204	154344	29180
4205	154379	29143
4206	154413	29106
4207	154451	29069
4208	154486	29032
4209	154516	28994
4210	154548	28957
4211	154580	28919
4212	154617	28883
4213	154651	28845
4214	154687	28808
4215	154723	28772
4216	154758	28735
4217	154795	28698
4218	154833	28662
4219	154869	28625
4220	154901	28587
4221	154934	28550
4222	154969	28513
4223	154994	28474
4224	155030	28437
4225	155066	28400
4226	155101	28363
4227	155135	28326
4228	155170	28289
4229	155206	28252
4230	155240	28215
4231	155275	28178
4232	155313	28142
4233	155348	28105
4234	155384	28068
4235	155424	28032
4236	155457	27994
4237	155491	27957
4238	155526	27920
4239	155562	27883
4240	155598	27846
4241	155631	27809
4242	155665	27772
4243	155703	27736
4244	155740	27699
4245	155780	27663
4246	155818	27626
4247	155852	27589
4248	155885	27552
4249	155920	27515
4250	155958	27478
4251	155994	27442
4252	156027	27404
4253	156063	27367
4254	156098	27331
4255	156133	27293
4256	156167	27256
4257	156204	27220
4258	156240	27183
4259	156273	27146
4260	156308	27109
4261	156343	27072
4262	156377	27035
4263	156413	26998
4264	156450	26961
4265	156482	26924
4266	156517	26887
4267	156555	26850
4268	156593	26814
4269	156627	26777
4270	156663	26740
4271	156698	26703
4272	156733	26666
4273	156767	26629
4274	156804	26592
4275	156843	26556
4276	156886	26520
4277	156921	26483
4278	156957	26446
4279	156991	26409
4280	157026	26372
4281	157064	26336
4282	157097	26299
4283	157133	26262
4284	157169	26225
4285	157202	26188
4286	157236	26151
4287	157274	26114
4288	157308	26077
4289	157343	26040
4290	157381	26004
4291	157420	25967
4292	157456	25930
4293	157493	25894
4294	157530	25857
4295	157566	25820
4296	157598	25783
4297	157635	25746
4298	157671	25710
4299	157705	25672
4300	157739	25635
4301	157775	25599
4302	157809	25561
4303	157847	25525
4304	157883	25488
4305	157918	25451
4306	157956	25415
4307	157991	25378
4308	158025	25341
4309	158061	25304
4310	158096	25267
4311	158132	25230
4312	158166	25193
4313	158200	25156
4314	158234	25119
4315	158270	25082
4316	158305	25045
4317	158338	25008
4318	158374	24971
4319	158408	24934
4320	158441	24897
4321	158476	24860
4322	158510	24823
4323	158545	24786
4324	158580	24749
4325	158615	24712
4326	158651	24675
4327	158685	24638
4328	158719	24601
4329	158753	24564
4330	158786	24527
4331	158828	24491
4332	158873	24456
4333	158923	24421
4334	158973	24386
4335	159027	24352
4336	159071	24317
4337	159108	24280
4338	159141	24243
4339	159179	24207
4340	159218	24170
4341	159256	24134
4342	159293	24097
4343	159330	24060
4344	159366	24024
4345	159403	23987
4346	159436	23950
4347	159476	23914
4348	159511	23877
4349	159549	23840
4350	159584	23803
4351	159620	23766
4352	159655	23730
4353	159691	23693
4354	159725	23656
4355	159759	23619
4356	159796	23582
4357	159829	23545
4358	159865	23508
4359	159898	23471
4360	159933	23434
4361	159968	23397
4362	160000	23360
4363	160037	23323
4364	160073	23286
4365	160111	23250
4366	160147	23213
4367	160183	23176
4368	160216	23139
4369	160252	23102
4370	160285	23065
4371	160319	23028
4372	160355	22991
4373	160390	22954
4374	160426	22918
4375	160459	22880
4376	160492	22843
4377	160528	22806
4378	160554	22768
4379	160590	22731
4380	160627	22695
4381	160660	22658
4382	160695	22621
4383	160730	22584
4384	160764	22547
4385	160796	22510
4386	160831	22473
4387	160865	22436
4388	160896	22398
4389	160929	22361
4390	160963	22324
4391	160999	22287
4392	161035	22251
4393	161070	22214
4394	161105	22177
4395	161143	22140
4396	161181	22104
4397	161218	22067
4398	161254	22030
4399	161288	21993
4400	161324	21957
4401	161360	21920
4402	161397	21883
4403	161434	21847
4404	161469	21810
4405	161506	21773
4406	161547	21737
4407	161581	21700
4408	161613	21663
4409	161649	21626
4410	161684	21589
4411	161716	21552
4412	161749	21515
4413	161785	21478
4414	161818	21441
4415	161853	21404
4416	161891	21368
4417	161926	21331
4418	161959	21294
4419	161995	21257
4420	162029	21220
4421	162061	21183
4422	162096	21146
4423	162130	21109
4424	162167	21072
4425	162206	21036
4426	162240	20999
4427	162278	20962
4428	162315	20926
4429	162352	20889
4430	162389	20853
4431	162424	20816
4432	162462	20779
4433	162497	20742
4434	162538	20706
4435	162574	20670
4436	162609	20633
4437	162642	20596
4438	162678	20559
4439	162713	20522
4440	162751	20485
4441	162786	20449
4442	162823	20412
4443	162860	20375
4444	162896	20339
4445	162932	20302
4446	162970	20265
4447	163003	20228
4448	163038	20192
4449	163070	20154
4450	163103	20117
4451	163129	20079
4452	163165	20043
4453	163203	20006
4454	163239	19969
4455	163277	19933
4456	163316	19897
4457	163351	19860
4458	163390	19823
4459	163425	19786
4460	163462	19750
4461	163497	19713
4462	163535	19677
4463	163573	19640
4464	163591	19601
4465	163627	19564
4466	163664	19528
4467	163699	19491
4468	163736	19454
4469	163773	19418
4470	163807	19381
4471	163844	19344
4472	163880	19308
4473	163917	19271
4474	163955	19234
4475	163992	19198
4476	164026	19161
4477	164063	19124
4478	164100	19088
4479	164134	19051
4480	164173	19014
4481	164215	18978
4482	164307	18948
4483	164362	18914
4484	164401	18877
4485	164445	18841
4486	164482	18805
4487	164523	18769
4488	164556	18732
4489	164589	18695
4490	164626	18658
4491	164662	18621
4492	164695	18584
4493	164730	18547
4494	164773	18511
4495	164825	18476
4496	164873	18441
4497	164922	18406
4498	164973	18371
4499	165021	18335
4500	165062	18299
4501	165100	18262
4502	165136	18226
4503	165173	18189
4504	165211	18153
4505	165250	18116
4506	165284	18079
4507	165320	18042
4508	165359	18006
4509	165397	17970
4510	165437	17933
4511	165476	17897
4512	165519	17861
4513	165555	17824
4514	165592	17787
4515	165629	17751
4516	165668	17714
4517	165710	17678
4518	165747	17642
4519	165782	17605
4520	165820	17568
4521	165858	17532
4522	165893	17495
4523	165925	17458
4524	165959	17421
4525	165990	17383
4526	166026	17347
4527	166061	17310
4528	166095	17273
4529	166130	17236
4530	166161	17199
4531	166195	17162
4532	166230	17125
4533	166264	17088
4534	166298	17051
4535	166332	17014
4536	166366	16977
4537	166401	16940
4538	166435	16903
4539	166469	16866
4540	166509	16830
4541	166549	16794
4542	166585	16757
4543	166623	16720
4544	166659	16684
4545	166694	16647
4546	166733	16610
4547	166767	16574
4548	166805	16537
4549	166844	16501
4550	166881	16464
4551	166918	16427
4552	166954	16391
4553	166987	16354
4554	167021	16317
4555	167057	16280
4556	167090	16243
4557	167122	16206
4558	167156	16169
4559	167190	16132
4560	167225	16095
4561	167261	16058
4562	167292	16021
4563	167329	15985
4564	167364	15948
4565	167398	15911
4566	167432	15874
4567	167462	15837
4568	167498	15800
4569	167534	15763
4570	167568	15726
4571	167606	15690
4572	167644	15653
4573	167682	15617
4574	167719	15580
4575	167758	15544
4576	167802	15508
4577	167840	15471
4578	167877	15434
4579	167914	15398
4580	167951	15361
4581	167987	15324
4582	168022	15288
4583	168054	15250
4584	168087	15213
4585	168120	15176
4586	168153	15140
4587	168188	15103
4588	168223	15066
4589	168258	15029
4590	168295	14993
4591	168329	14956
4592	168364	14919
4593	168400	14882
4594	168434	14845
4595	168467	14808
4596	168502	14771
4597	168535	14734
4598	168573	14698
4599	168606	14661
4600	168641	14624
4601	168681	14588
4602	168718	14551
4603	168754	14514
4604	168793	14478
4605	168829	14441
4606	168866	14405
4607	168901	14368
4608	168939	14331
4609	168979	14295
4610	169015	14258
4611	169049	14221
4612	169083	14184
4613	169118	14148
4614	169153	14111
4615	169185	14074
4616	169219	14037
4617	169252	14000
4618	169286	13963
4619	169317	13926
4620	169354	13889
4621	169388	13853
4622	169424	13816
4623	169459	13779
4624	169495	13742
4625	169531	13706
4626	169567	13669
4627	169603	13632
4628	169635	13595
4629	169671	13559
4630	169705	13522
4631	169743	13485
4632	169778	13448
4633	169818	13412
4634	169858	13376
4635	169895	13339
4636	169933	13302
4637	169968	13266
4638	170005	13229
4639	170037	13192
4640	170074	13155
4641	170109	13119
4642	170144	13082
4643	170180	13045
4644	170211	13008
4645	170245	12971
4646	170281	12935
4647	170318	12898
4648	170354	12861
4649	170389	12825
4650	170424	12788
4651	170459	12751
4652	170496	12714
4653	170529	12677
4654	170563	12641
4655	170599	12604
4656	170633	12567
4657	170669	12530
4658	170703	12494
4659	170742	12457
4660	170787	12421
4661	170840	12386
4662	170892	12350
4663	170947	12315
4664	170998	12279
4665	171039	12243
4666	171078	12206
4667	171116	12170
4668	171153	12133
4669	171191	12097
4670	171229	12060
4671	171264	12023
4672	171297	11986
4673	171332	11950
4674	171372	11913
4675	171410	11877
4676	171445	11840
4677	171481	11803
4678	171515	11766
4679	171549	11729
4680	171582	11692
4681	171617	11656
4682	171652	11619
4683	171686	11582
4684	171722	11545
4685	171755	11509
4686	171790	11472
4687	171825	11435
4688	171861	11398
4689	171897	11362
4690	171934	11325
4691	171974	11289
4692	172014	11252
4693	172050	11215
4694	172088	11179
4695	172123	11142
4696	172159	11105
4697	172194	11069
4698	172230	11032
4699	172267	10995
4700	172304	10959
4701	172341	10922
4702	172376	10885
4703	172414	10849
4704	172452	10812
4705	172490	10776
4706	172526	10739
4707	172563	10702
4708	172596	10665
4709	172631	10629
4710	172664	10592
4711	172699	10555
4712	172734	10518
4713	172768	10481
4714	172805	10445
4715	172840	10408
4716	172873	10371
4717	172908	10334
4718	172945	10298
4719	172980	10261
4720	173014	10224
4721	173054	10188
4722	173092	10151
4723	173131	10115
4724	173168	10078
4725	173203	10041
4726	173235	10004
4727	173272	9968
4728	173308	9931
4729	173345	9894
4730	173380	9858
4731	173413	9821
4732	173447	9784
4733	173483	9747
4734	173513	9710
4735	173546	9674
4736	173581	9637
4737	173613	9600
4738	173646	9563
4739	173680	9526
4740	173713	9489
4741	173748	9453
4742	173781	9416
4743	173816	9379
4744	173849	9342
4745	173878	9305
4746	173910	9268
4747	173943	9232
4748	173981	9195
4749	174021	9159
4750	174054	9122
4751	174087	9085
4752	174127	9048
4753	174170	9012
4754	174207	8975
4755	174240	8939
4756	174276	8902
4757	174311	8865
4758	174348	8829
4759	174382	8792
4760	174414	8755
4761	174449	8718
4762	174485	8682
4763	174519	8645
4764	174554	8608
4765	174588	8571
4766	174623	8535
4767	174659	8498
4768	174695	8461
4769	174729	8425
4770	174763	8388
4771	174795	8351
4772	174827	8314
4773	174844	8277
