iter	RMSE
2929	0.1936097068
2930	0.1936063646
2931	0.1936033879
2932	0.1935971012
2933	0.1935900834
2934	0.193587791
2935	0.193587052
2936	0.1935763777
2937	0.1935758483
2938	0.1935690735
2939	0.1935677576
2940	0.1935649004
2941	0.193564179
2942	0.1935580392
2943	0.193550691
2944	0.1935463194
2945	0.1935458375
2946	0.193539816
2947	0.1935320323
2948	0.1935181818
2949	0.1935151155
2950	0.1935091156
2951	0.1935034279
2952	0.1934987133
2953	0.1934883795
2954	0.1934880021
2955	0.1934860537
2956	0.1934832563
2957	0.1934778736
2958	0.193476223
2959	0.1934737623
2960	0.1934711791
2961	0.1934630666
2962	0.1934609614
2963	0.1934554629
2964	0.1934481425
2965	0.1934421607
2966	0.1934327222
2967	0.1934261869
2968	0.1934253079
2969	0.1934198417
2970	0.1934165972
2971	0.1934128286
2972	0.1934106961
2973	0.1934050006
2974	0.1934041767
2975	0.1934032538
2976	0.1933950706
2977	0.1933930791
2978	0.1933833905
2979	0.1933808317
2980	0.1933718838
2981	0.1933670183
2982	0.1933591305
2983	0.1933564069
2984	0.193350426
2985	0.1933489671
2986	0.193345522
2987	0.1933403483
2988	0.1933392829
2989	0.19333514
2990	0.193333115
2991	0.19332416
2992	0.1933213872
2993	0.1933150193
2994	0.1933147438
2995	0.193314432
2996	0.1933084174
2997	0.1933001799
2998	0.1932987922
2999	0.1932970427
3000	0.1932849413
3001	0.1932782951
3002	0.1932779068
3003	0.1932720177
3004	0.1932675674
3005	0.193265003
3006	0.1932573217
3007	0.1932452624
3008	0.1932405657
3009	0.1932403857
3010	0.1932378541
3011	0.1932303069
3012	0.1932224641
3013	0.1932207995
3014	0.1932094243
3015	0.1932004717
3016	0.1931964511
3017	0.1931864958
3018	0.1931815749
3019	0.1931711275
3020	0.1931689386
3021	0.1931665829
3022	0.1931596937
3023	0.1931574448
3024	0.1931558005
3025	0.1931540808
3026	0.1931483585
3027	0.1931467305
3028	0.1931395703
3029	0.1931370352
3030	0.1931258894
3031	0.1931179185
3032	0.1931163793
3033	0.1931141596
3034	0.1931108408
3035	0.1931089471
3036	0.1931045038
3037	0.1931036753
3038	0.1930996034
3039	0.1930921126
3040	0.1930880597
3041	0.1930852823
3042	0.1930767962
3043	0.1930680405
3044	0.1930666895
3045	0.1930664678
3046	0.1930586392
3047	0.1930515181
3048	0.1930402095
3049	0.1930333043
3050	0.1930308543
3051	0.1930253409
3052	0.1930237335
3053	0.1930158942
3054	0.193012823
3055	0.1930107246
3056	0.1930041798
3057	0.1929940937
3058	0.1929903067
3059	0.1929839192
3060	0.1929817093
3061	0.1929793027
3062	0.1929734911
3063	0.192967228
3064	0.1929657295
3065	0.1929598855
3066	0.1929463748
3067	0.1929443472
3068	0.1929427562
3069	0.1929360199
3070	0.1929358192
3071	0.1929349615
3072	0.1929233053
3073	0.1929177677
3074	0.192908396
3075	0.1929015316
3076	0.1928980259
3077	0.1928927277
3078	0.1928879333
3079	0.1928819839
3080	0.1928738738
3081	0.1928627473
3082	0.1928600259
3083	0.1928547625
3084	0.1928507324
3085	0.1928467626
3086	0.1928424587
3087	0.192839378
3088	0.1928385585
3089	0.1928375533
3090	0.1928353969
3091	0.1928350219
3092	0.1928330608
3093	0.192826452
3094	0.1928225454
3095	0.1928202175
3096	0.1928126165
3097	0.19280727
3098	0.1928000745
3099	0.1927919757
3100	0.1927871591
3101	0.1927808275
3102	0.1927802745
3103	0.1927735329
3104	0.1927668122
3105	0.192760642
3106	0.1927599485
3107	0.1927558115
3108	0.1927548147
3109	0.1927532112
3110	0.1927505468
3111	0.1927441363
3112	0.1927412909
3113	0.1927386497
3114	0.1927334299
3115	0.1927286525
3116	0.1927205586
3117	0.1927111733
3118	0.1927078689
3119	0.1926991462
3120	0.1926914275
3121	0.19268854
3122	0.1926818876
3123	0.1926792171
3124	0.1926722792
3125	0.1926620377
3126	0.192655894
3127	0.1926530738
3128	0.1926435846
3129	0.1926353827
3130	0.1926314611
3131	0.1926263717
3132	0.1926196178
3133	0.1926192966
3134	0.1926129819
3135	0.1926072697
3136	0.1926059812
3137	0.1926039543
3138	0.192596015
3139	0.1925890637
3140	0.1925771007
3141	0.1925757282
3142	0.1925748275
3143	0.1925735958
3144	0.1925671912
3145	0.1925634779
3146	0.1925573365
3147	0.1925523375
3148	0.1925427194
3149	0.1925368536
3150	0.192536663
3151	0.1925307172
3152	0.1925259648
3153	0.1925241498
3154	0.1925201015
3155	0.1925157432
3156	0.1925149511
3157	0.1925107498
3158	0.1925038283
3159	0.1925005745
3160	0.1924950867
3161	0.1924909345
3162	0.1924906045
3163	0.192483346
3164	0.1924789829
3165	0.1924732101
3166	0.1924722631
3167	0.1924694664
3168	0.192466572
3169	0.1924621534
3170	0.1924535875
3171	0.1924474713
3172	0.1924454626
3173	0.1924410548
3174	0.1924396147
3175	0.1924392456
3176	0.1924323195
3177	0.1924305896
3178	0.1924254123
3179	0.1924229486
3180	0.1924136395
3181	0.1924102364
3182	0.1924028652
3183	0.1924026023
3184	0.1923991824
3185	0.1923979972
3186	0.1923915154
3187	0.192385891
3188	0.1923841591
3189	0.1923794012
3190	0.1923661121
3191	0.1923629182
3192	0.192362252
3193	0.1923614597
3194	0.1923556221
3195	0.1923519749
3196	0.1923437728
3197	0.1923369275
3198	0.1923317221
3199	0.1923226201
3200	0.1923115551
3201	0.1923035613
3202	0.1923023091
3203	0.1923012404
3204	0.1922921731
3205	0.1922841048
3206	0.1922833478
3207	0.1922757391
3208	0.1922754472
3209	0.1922726896
3210	0.192268104
3211	0.1922670786
3212	0.1922628783
3213	0.1922559694
3214	0.1922551534
3215	0.192251373
3216	0.1922444562
3217	0.1922338084
3218	0.1922330759
3219	0.1922278873
3220	0.1922235847
3221	0.1922229082
3222	0.1922142348
3223	0.192210453
3224	0.1922060263
3225	0.1921979042
3226	0.1921918822
3227	0.1921913013
3228	0.1921898605
3229	0.192189114
3230	0.1921860795
3231	0.1921743089
3232	0.1921692159
3233	0.1921611895
3234	0.1921606834
3235	0.1921596508
3236	0.192154021
3237	0.1921465338
3238	0.1921401457
3239	0.1921384952
3240	0.1921316698
3241	0.1921292322
3242	0.1921184339
3243	0.1921078966
3244	0.1920982575
3245	0.1920847549
3246	0.1920844368
3247	0.1920832526
3248	0.1920760462
3249	0.1920713245
3250	0.1920658231
3251	0.1920615948
3252	0.1920602475
3253	0.1920578813
3254	0.1920516548
3255	0.192051341
3256	0.1920404649
3257	0.1920368901
3258	0.1920327581
3259	0.1920224104
3260	0.1920210093
3261	0.1920130688
3262	0.192010459
3263	0.1920067185
3264	0.1919986194
3265	0.1919881419
3266	0.1919800309
3267	0.191975836
3268	0.1919706231
3269	0.191965169
3270	0.1919591728
3271	0.191948117
3272	0.1919432517
3273	0.1919373052
3274	0.1919358612
3275	0.1919279102
3276	0.1919220777
3277	0.1919214436
3278	0.1919176418
3279	0.1919108694
3280	0.1919078171
3281	0.191906822
3282	0.1919049551
3283	0.1918943002
3284	0.1918884594
3285	0.1918839679
3286	0.1918837115
3287	0.1918755542
3288	0.1918726763
3289	0.1918691323
3290	0.1918638934
3291	0.1918606575
3292	0.1918600728
3293	0.1918505182
3294	0.1918423621
3295	0.191833145
3296	0.1918316372
3297	0.1918269921
3298	0.1918200871
3299	0.1918146327
3300	0.1918110317
3301	0.1918101832
3302	0.1918095515
3303	0.1918082015
3304	0.1918074015
3305	0.1918008931
3306	0.1917984137
3307	0.1917931864
3308	0.1917917327
3309	0.1917837155
3310	0.1917775333
3311	0.1917724437
3312	0.1917667142
3313	0.1917652172
3314	0.1917588605
3315	0.1917563937
3316	0.1917537013
3317	0.1917512667
3318	0.1917500067
3319	0.1917486724
3320	0.1917466025
3321	0.1917340073
3322	0.1917239548
3323	0.1917208325
3324	0.1917186322
3325	0.1917175308
3326	0.191707615
3327	0.1917037618
3328	0.1916986289
3329	0.1916977962
3330	0.1916928928
3331	0.1916902026
3332	0.1916860451
3333	0.1916765607
3334	0.1916750679
3335	0.1916692778
3336	0.191663164
3337	0.1916583316
3338	0.1916566062
3339	0.1916512051
3340	0.1916503915
3341	0.1916413785
3342	0.1916338674
3343	0.1916269096
3344	0.1916152047
3345	0.1916097011
3346	0.1916034796
3347	0.1916008316
3348	0.1915910694
3349	0.1915895175
3350	0.1915832755
3351	0.1915781545
3352	0.1915759216
3353	0.1915668776
3354	0.1915656458
3355	0.1915548018
3356	0.191551848
3357	0.1915496979
3358	0.1915488952
3359	0.1915455898
3360	0.19153936
3361	0.1915308845
3362	0.1915267501
3363	0.1915208234
3364	0.1915154713
3365	0.1915103939
3366	0.1915035621
3367	0.1914962233
3368	0.1914872531
3369	0.1914850289
3370	0.1914791007
3371	0.1914710622
3372	0.1914653214
3373	0.1914633613
3374	0.1914583685
3375	0.1914539021
3376	0.1914493513
3377	0.1914448766
3378	0.1914337362
3379	0.1914283102
3380	0.1914216785
3381	0.1914091178
3382	0.1914045481
3383	0.191401951
3384	0.1914008003
3385	0.1913997987
3386	0.191397482
3387	0.1913874279
3388	0.1913867194
3389	0.191386052
3390	0.1913845349
3391	0.1913820181
3392	0.1913811499
3393	0.1913706213
3394	0.1913641198
3395	0.1913598461
3396	0.1913556232
3397	0.191352635
3398	0.1913458462
3399	0.1913419687
3400	0.1913361281
3401	0.1913314964
3402	0.1913292857
3403	0.1913206401
3404	0.1913164252
3405	0.1913035378
3406	0.1913007643
3407	0.1912940151
3408	0.1912851436
3409	0.1912793794
3410	0.1912743467
3411	0.191270185
3412	0.1912697838
3413	0.1912662703
3414	0.1912609147
3415	0.1912539268
3416	0.1912536131
3417	0.1912521366
3418	0.1912451574
3419	0.1912367834
3420	0.1912325064
3421	0.1912272398
3422	0.1912245403
3423	0.1912238587
3424	0.1912164859
3425	0.1912153229
3426	0.1912140455
3427	0.1912136615
3428	0.1912050702
3429	0.1911991752
3430	0.1911929728
3431	0.191185929
3432	0.1911806223
3433	0.1911782931
3434	0.1911770962
3435	0.191172074
3436	0.1911718569
3437	0.1911661331
3438	0.1911624193
3439	0.1911591756
3440	0.1911566292
3441	0.1911490504
3442	0.1911466311
3443	0.1911450218
3444	0.191139337
3445	0.1911387374
3446	0.1911334462
3447	0.1911263807
3448	0.1911202282
3449	0.1911134075
3450	0.1911074668
3451	0.191103197
3452	0.1911018311
3453	0.1911003642
3454	0.1910908189
3455	0.1910852669
3456	0.1910813039
3457	0.1910755459
3458	0.1910668272
3459	0.1910657122
3460	0.1910570192
3461	0.1910464381
3462	0.1910379616
3463	0.1910264209
3464	0.1910233648
3465	0.1910225696
3466	0.1910142426
3467	0.1910136584
3468	0.1910059495
3469	0.1910041067
3470	0.1910007525
3471	0.1909930389
3472	0.1909855203
3473	0.1909845214
3474	0.1909817264
3475	0.1909815549
3476	0.1909799838
3477	0.1909738163
3478	0.1909710626
3479	0.1909678612
3480	0.190962327
3481	0.1909502079
3482	0.1909432624
3483	0.1909418487
3484	0.1909416588
3485	0.1909382587
3486	0.190937814
3487	0.190929816
3488	0.1909236078
3489	0.1909182271
3490	0.1909151824
3491	0.1909147601
3492	0.1909083833
3493	0.1909058422
3494	0.190895382
3495	0.1908887498
3496	0.1908819402
3497	0.1908810544
3498	0.1908729279
3499	0.1908693853
3500	0.1908678999
3501	0.1908641758
3502	0.1908582656
3503	0.1908575542
3504	0.1908564735
3505	0.1908561053
3506	0.1908502914
3507	0.1908433045
3508	0.1908360816
3509	0.1908353797
3510	0.1908319439
3511	0.1908318019
3512	0.1908311046
3513	0.190829742
3514	0.1908257232
3515	0.1908236963
3516	0.1908209576
3517	0.1908184401
3518	0.1908145292
3519	0.1908074501
3520	0.190806313
3521	0.1908048437
3522	0.1907993006
3523	0.1907918637
3524	0.1907891485
3525	0.1907862335
3526	0.190785801
3527	0.1907836764
3528	0.1907763222
3529	0.1907757796
3530	0.1907716024
3531	0.1907606335
3532	0.1907564903
3533	0.1907553571
3534	0.1907533828
3535	0.1907514545
3536	0.1907484483
3537	0.1907449363
3538	0.1907411785
3539	0.1907355626
3540	0.1907327019
3541	0.1907230676
3542	0.190721416
3543	0.1907157153
3544	0.1907086252
3545	0.1907003232
3546	0.1906969583
3547	0.1906906844
3548	0.1906799273
3549	0.1906796512
3550	0.1906708501
3551	0.1906657703
3552	0.190658142
3553	0.1906487723
3554	0.1906438199
3555	0.1906405424
3556	0.1906383447
3557	0.1906291155
3558	0.1906262849
3559	0.190625335
3560	0.1906238488
3561	0.1906147298
3562	0.1906078984
3563	0.1905969469
3564	0.1905905616
3565	0.1905885081
3566	0.1905867203
3567	0.1905815844
3568	0.1905813426
3569	0.1905782113
3570	0.1905710132
3571	0.1905680047
3572	0.1905633133
3573	0.1905536455
3574	0.1905530298
3575	0.1905501311
3576	0.1905490509
3577	0.1905369935
3578	0.190532869
3579	0.1905260728
3580	0.1905186047
3581	0.1905174765
3582	0.1905136155
3583	0.1905093611
3584	0.1905005837
3585	0.1904916638
3586	0.1904887986
3587	0.1904843714
3588	0.1904833401
3589	0.1904806288
3590	0.1904777651
3591	0.1904710114
3592	0.1904708716
3593	0.1904676694
3594	0.1904629298
3595	0.1904621265
3596	0.1904602851
3597	0.1904556704
3598	0.1904532088
3599	0.1904483473
3600	0.1904471971
3601	0.190444156
3602	0.1904413763
3603	0.1904361351
3604	0.1904299531
3605	0.1904253501
3606	0.19042268
3607	0.1904212266
3608	0.1904166972
3609	0.1904108629
3610	0.1904094416
3611	0.1904066216
3612	0.1904055803
3613	0.1904034737
3614	0.1903979928
3615	0.1903974927
3616	0.1903915138
3617	0.1903911594
3618	0.1903908703
3619	0.1903903456
3620	0.1903874808
3621	0.1903873232
3622	0.1903798936
3623	0.1903773319
3624	0.1903682386
3625	0.1903656221
3626	0.19036122
3627	0.1903534831
3628	0.1903486944
3629	0.1903427787
3630	0.1903349372
3631	0.1903296198
3632	0.1903251568
3633	0.1903180749
3634	0.1903122377
3635	0.190302402
3636	0.1902899139
3637	0.1902779807
3638	0.1902694948
3639	0.1902652903
3640	0.1902599574
3641	0.1902573444
3642	0.1902528723
3643	0.1902459055
3644	0.1902392636
3645	0.190236936
3646	0.1902306877
3647	0.1902240693
3648	0.1902165905
3649	0.1902119489
3650	0.1902087222
3651	0.1902083974
3652	0.1902027614
3653	0.1901926163
3654	0.1901906041
3655	0.1901854558
3656	0.19018297
3657	0.1901812601
3658	0.1901770535
3659	0.1901681531
3660	0.1901662933
3661	0.1901652821
3662	0.1901613102
3663	0.1901606468
3664	0.1901511165
3665	0.1901505339
3666	0.190149894
3667	0.1901415626
3668	0.1901368631
3669	0.1901292176
3670	0.190121541
3671	0.190119868
3672	0.1901175875
3673	0.1901105952
3674	0.190109432
3675	0.1901091576
3676	0.1901084617
3677	0.1901081877
3678	0.1901015632
3679	0.190098347
3680	0.1900919566
3681	0.1900913659
3682	0.1900903051
3683	0.1900849647
3684	0.1900798452
3685	0.1900709353
3686	0.1900668868
3687	0.1900649052
3688	0.1900640804
3689	0.1900549656
3690	0.1900526884
3691	0.1900470881
3692	0.190045701
3693	0.1900376243
3694	0.1900338581
3695	0.190030839
3696	0.1900277345
3697	0.1900226655
3698	0.1900154752
3699	0.1900109987
3700	0.190008357
3701	0.1900044557
3702	0.1900042198
3703	0.1899961313
3704	0.1899856197
3705	0.1899839564
3706	0.1899734855
3707	0.1899609162
3708	0.1899567406
3709	0.1899530937
3710	0.1899482113
3711	0.1899441017
3712	0.1899421939
3713	0.189941629
3714	0.1899364577
3715	0.1899311094
3716	0.1899265429
3717	0.1899231215
3718	0.1899179493
3719	0.1899132144
3720	0.189908288
3721	0.1899004722
3722	0.1898944672
3723	0.1898882611
3724	0.1898862055
3725	0.1898817476
3726	0.1898755771
3727	0.1898748387
3728	0.1898744332
3729	0.1898727045
3730	0.1898704395
3731	0.189870092
3732	0.1898638378
3733	0.1898636033
3734	0.1898579452
3735	0.1898576644
3736	0.1898532167
3737	0.1898419937
3738	0.1898419276
3739	0.1898367951
3740	0.189835973
3741	0.1898323028
3742	0.1898270966
3743	0.1898212512
3744	0.1898184958
3745	0.1898123158
3746	0.1898020945
3747	0.1897898717
3748	0.1897836067
3749	0.1897831286
3750	0.1897746471
3751	0.1897690415
3752	0.1897678593
3753	0.189762237
3754	0.1897534786
3755	0.189747347
3756	0.1897472455
3757	0.1897432531
3758	0.1897383786
3759	0.1897350148
3760	0.1897302869
3761	0.1897291238
3762	0.1897264191
3763	0.1897225175
3764	0.189719665
3765	0.1897116903
3766	0.1897060985
3767	0.1896973911
3768	0.1896946211
3769	0.1896894985
3770	0.1896851983
3771	0.189684926
3772	0.1896834154
3773	0.1896781158
3774	0.1896770725
3775	0.1896767165
3776	0.1896744938
3777	0.1896740845
3778	0.1896718881
3779	0.1896675366
3780	0.1896586563
3781	0.1896577265
3782	0.1896485303
3783	0.1896439071
3784	0.1896427659
3785	0.189638969
3786	0.1896373344
3787	0.1896315383
3788	0.1896295102
3789	0.1896261632
3790	0.1896258269
3791	0.1896189498
3792	0.1896107825
3793	0.1896103387
3794	0.1896051107
3795	0.1895990658
3796	0.1895955321
3797	0.189591358
3798	0.1895883969
3799	0.1895858186
3800	0.1895841946
3801	0.1895834581
3802	0.1895824693
3803	0.1895795483
3804	0.1895774986
3805	0.1895751858
3806	0.1895664865
3807	0.1895627125
3808	0.1895620234
3809	0.1895563318
3810	0.1895561437
3811	0.189549596
3812	0.1895401314
3813	0.189539811
3814	0.1895305479
3815	0.1895242296
3816	0.1895231899
3817	0.1895231038
3818	0.1895190971
3819	0.1895167741
3820	0.1895113415
3821	0.1895104155
3822	0.1895083268
3823	0.1895069611
3824	0.1894970563
3825	0.1894915197
3826	0.1894904804
3827	0.1894828315
3828	0.1894790597
3829	0.1894753279
3830	0.189468119
3831	0.18945696
3832	0.1894546865
3833	0.1894538213
3834	0.1894466174
3835	0.1894454569
3836	0.1894443327
3837	0.1894435359
3838	0.189432948
3839	0.1894326027
3840	0.1894302324
3841	0.1894300217
3842	0.189427011
3843	0.1894206816
3844	0.1894140663
3845	0.1894106915
3846	0.1894072123
3847	0.1894070827
3848	0.1894068722
3849	0.1894035457
3850	0.1893989985
3851	0.1893954937
3852	0.1893947054
3853	0.1893888895
3854	0.1893855403
3855	0.1893820892
3856	0.1893794631
3857	0.1893767424
3858	0.1893714176
3859	0.1893678527
3860	0.1893623977
3861	0.189359193
3862	0.1893518018
3863	0.1893491293
3864	0.1893437159
3865	0.1893410848
3866	0.1893369009
3867	0.1893329726
3868	0.1893321777
3869	0.1893277191
3870	0.1893241685
3871	0.1893202999
3872	0.1893169384
3873	0.1893127427
3874	0.1893100686
3875	0.1893048466
3876	0.189301813
3877	0.1892924615
3878	0.1892845428
3879	0.1892759074
3880	0.1892684556
3881	0.1892635023
3882	0.1892631703
3883	0.1892561852
3884	0.1892524251
3885	0.1892460505
3886	0.1892451099
3887	0.1892406119
3888	0.1892345697
3889	0.1892301055
3890	0.1892295622
3891	0.1892233361
3892	0.1892196643
3893	0.1892170783
3894	0.1892168564
3895	0.1892113577
3896	0.1892097332
3897	0.1892087893
3898	0.1892056398
3899	0.1892035822
3900	0.1892004526
3901	0.189199584
3902	0.18919249
3903	0.1891853647
3904	0.1891850764
3905	0.1891820017
3906	0.1891807325
3907	0.1891804228
3908	0.1891801867
3909	0.1891773337
3910	0.1891721157
3911	0.1891717991
3912	0.189167611
3913	0.1891673007
3914	0.1891621159
3915	0.1891563872
3916	0.1891528149
3917	0.1891475544
3918	0.1891447124
3919	0.1891416363
3920	0.1891381297
3921	0.1891295093
3922	0.1891251023
3923	0.1891166046
3924	0.1891147461
3925	0.1891075637
3926	0.1891028797
3927	0.1890975546
3928	0.1890919767
3929	0.1890858368
3930	0.1890806312
3931	0.1890786456
3932	0.1890737312
3933	0.1890663873
3934	0.189063584
3935	0.1890601321
3936	0.1890569465
3937	0.1890554858
3938	0.1890547143
3939	0.1890529909
3940	0.189047962
3941	0.1890470399
3942	0.1890394226
3943	0.1890309572
3944	0.1890277392
3945	0.1890194526
3946	0.1890184956
3947	0.1890151349
3948	0.1890146643
3949	0.1890108512
3950	0.1890061342
3951	0.1890037027
3952	0.1889957686
3953	0.1889924113
3954	0.1889898732
3955	0.1889847147
3956	0.1889808263
3957	0.1889733826
3958	0.1889729707
3959	0.1889678737
3960	0.1889658039
3961	0.188965678
3962	0.1889643697
3963	0.1889622296
3964	0.1889590318
3965	0.1889585185
3966	0.188953019
3967	0.1889474873
3968	0.1889413878
3969	0.1889403156
3970	0.1889379522
3971	0.1889297813
3972	0.1889295631
3973	0.1889233397
3974	0.1889231824
3975	0.1889214224
3976	0.1889208243
3977	0.1889202959
3978	0.1889124313
3979	0.1889093688
3980	0.1889075318
3981	0.1889062101
3982	0.18890545
3983	0.1889003867
3984	0.1888945017
3985	0.1888887898
3986	0.1888835223
3987	0.1888809843
3988	0.1888724853
3989	0.1888645321
3990	0.188864024
3991	0.188859767
3992	0.1888574512
3993	0.1888564988
3994	0.1888529861
3995	0.1888481358
3996	0.1888408264
3997	0.1888406347
3998	0.1888404153
3999	0.1888389315
4000	0.1888351537
4001	0.1888278043
4002	0.188821004
4003	0.1888150821
4004	0.188811182
4005	0.1888032108
4006	0.1888005728
4007	0.1887951293
4008	0.1887942734
4009	0.1887887987
4010	0.1887875164
4011	0.1887870989
4012	0.1887835776
4013	0.1887782002
4014	0.1887778429
4015	0.188773857
4016	0.1887699622
4017	0.188767088
4018	0.1887642424
4019	0.188760404
4020	0.1887507133
4021	0.1887491356
4022	0.1887435337
4023	0.1887379375
4024	0.1887339734
4025	0.1887270136
4026	0.1887246114
4027	0.1887240413
4028	0.1887221256
4029	0.1887154967
4030	0.1887083656
4031	0.1887061293
4032	0.1887003199
4033	0.1886954195
4034	0.1886895442
4035	0.1886886725
4036	0.1886839191
4037	0.1886813053
4038	0.1886809733
4039	0.1886743981
4040	0.1886686905
4041	0.1886652393
4042	0.1886648547
4043	0.1886594126
4044	0.1886552482
4045	0.1886507096
4046	0.1886504899
4047	0.1886474282
4048	0.1886455197
4049	0.1886377021
4050	0.1886330229
4051	0.1886298736
4052	0.1886267929
4053	0.1886225219
4054	0.1886187952
4055	0.1886178981
4056	0.1886129785
4057	0.1886088371
4058	0.1886059886
4059	0.1886000226
4060	0.188596108
4061	0.1885958676
4062	0.1885947814
4063	0.1885860549
4064	0.1885802598
4065	0.1885768682
4066	0.1885694437
4067	0.188567095
4068	0.1885653824
4069	0.1885562003
4070	0.1885520742
4071	0.1885461241
4072	0.1885444407
4073	0.1885392454
4074	0.188538502
4075	0.1885381343
4076	0.1885372137
4077	0.1885326423
4078	0.1885317562
4079	0.1885304283
4080	0.1885298343
4081	0.1885257437
4082	0.1885237874
4083	0.1885220669
4084	0.1885169583
4085	0.1885124302
4086	0.1885118937
4087	0.1885096279
4088	0.1885076005
4089	0.1885059936
4090	0.1884989811
4091	0.1884918543
4092	0.1884869449
4093	0.1884857322
4094	0.1884812212
4095	0.1884798597
4096	0.188478598
4097	0.188470464
4098	0.1884686573
4099	0.1884653594
4100	0.1884620963
4101	0.1884618633
4102	0.1884566185
4103	0.1884559716
4104	0.1884528964
4105	0.1884525643
4106	0.1884475131
4107	0.1884463553
4108	0.188440916
4109	0.1884403367
4110	0.1884371176
4111	0.1884323213
4112	0.1884235621
4113	0.1884186562
4114	0.1884141875
4115	0.1884090799
4116	0.1884037741
4117	0.1883998229
4118	0.1883982942
4119	0.1883951347
4120	0.1883902446
4121	0.1883877663
4122	0.1883842355
4123	0.1883839355
4124	0.1883770767
4125	0.1883768513
4126	0.1883719597
4127	0.1883689784
4128	0.1883610531
4129	0.1883586627
4130	0.1883567721
4131	0.1883556913
4132	0.1883533049
4133	0.1883500111
4134	0.1883467858
4135	0.188346348
4136	0.1883440119
4137	0.1883410597
4138	0.1883389772
4139	0.1883350357
4140	0.188332855
4141	0.188329174
4142	0.188326987
4143	0.1883204675
4144	0.188314759
4145	0.1883120749
4146	0.1883105646
4147	0.1883022578
4148	0.1882990913
4149	0.1882979195
4150	0.1882962491
4151	0.1882892108
4152	0.1882890869
4153	0.188280417
4154	0.1882777057
4155	0.1882727904
4156	0.1882719094
4157	0.1882699483
4158	0.1882693528
4159	0.1882606825
4160	0.1882603505
4161	0.1882602339
4162	0.1882582123
4163	0.1882535833
4164	0.1882501304
4165	0.1882475469
4166	0.1882412874
4167	0.1882384794
4168	0.1882368138
4169	0.1882366199
4170	0.1882279566
4171	0.1882222293
4172	0.1882188219
4173	0.1882154238
4174	0.1882043417
4175	0.1881927879
4176	0.1881868875
4177	0.1881851318
4178	0.1881837032
4179	0.1881834896
4180	0.1881816778
4181	0.1881809149
4182	0.1881762512
4183	0.1881700253
4184	0.1881692753
4185	0.1881679087
4186	0.1881615502
4187	0.1881587032
4188	0.1881511311
4189	0.1881469971
4190	0.1881433639
4191	0.1881362096
4192	0.1881352516
4193	0.1881269525
4194	0.1881212268
4195	0.18811644
4196	0.1881095012
4197	0.188103095
4198	0.188102123
4199	0.1881002089
4200	0.1880977415
4201	0.1880941204
4202	0.1880899599
4203	0.1880888543
4204	0.1880802304
4205	0.1880777608
4206	0.1880717374
4207	0.1880639525
4208	0.1880602839
4209	0.1880595043
4210	0.188059327
4211	0.1880591039
4212	0.1880512889
4213	0.1880483542
4214	0.1880460543
4215	0.1880446201
4216	0.1880417423
4217	0.1880320335
4218	0.1880295975
4219	0.1880274919
4220	0.1880272534
4221	0.1880258613
4222	0.1880222499
4223	0.1880214121
4224	0.188013965
4225	0.1880130056
4226	0.1880071749
4227	0.1880068878
4228	0.1880024858
4229	0.1879972662
4230	0.1879888325
4231	0.1879838888
4232	0.1879775918
4233	0.1879773345
4234	0.1879754319
4235	0.1879694928
4236	0.1879688373
4237	0.1879642716
4238	0.1879635892
4239	0.1879579463
4240	0.1879490782
4241	0.1879486169
4242	0.187944604
4243	0.1879387473
4244	0.187931663
4245	0.1879269411
4246	0.1879188267
4247	0.1879121609
4248	0.1879103929
4249	0.1879054092
4250	0.1879044308
4251	0.1879005496
4252	0.1878960427
4253	0.1878908349
4254	0.1878894092
4255	0.1878860126
4256	0.1878791233
4257	0.1878732653
4258	0.1878709755
4259	0.1878658901
4260	0.187863946
4261	0.1878546057
4262	0.1878518001
4263	0.1878514914
4264	0.1878495902
4265	0.1878488813
4266	0.1878437399
4267	0.1878422108
4268	0.1878406444
4269	0.1878340863
4270	0.18783047
4271	0.1878284953
4272	0.1878251744
4273	0.1878249464
4274	0.1878236647
4275	0.187823453
4276	0.1878140804
4277	0.1878098892
4278	0.1878032274
4279	0.1878013885
4280	0.187796044
4281	0.1877873984
4282	0.1877856571
4283	0.1877834649
4284	0.1877781495
4285	0.1877773932
4286	0.1877770428
4287	0.1877744026
4288	0.1877725759
4289	0.1877705385
4290	0.1877679354
4291	0.1877658866
4292	0.1877609529
4293	0.187748013
4294	0.1877471808
4295	0.1877446958
4296	0.1877444285
4297	0.1877405968
4298	0.1877390437
4299	0.1877370534
4300	0.1877337942
4301	0.1877269696
4302	0.1877267388
4303	0.1877217216
4304	0.1877193901
4305	0.1877146282
4306	0.1877144144
4307	0.1877110669
4308	0.1877044643
4309	0.1876976526
4310	0.1876957513
4311	0.1876913004
4312	0.1876863291
4313	0.187683736
4314	0.1876806755
4315	0.1876742
4316	0.1876673789
4317	0.1876669232
4318	0.1876612758
4319	0.1876591406
4320	0.1876572974
4321	0.1876528139
4322	0.1876473405
4323	0.1876430728
4324	0.1876381328
4325	0.1876323019
4326	0.1876276767
4327	0.1876257604
4328	0.1876214295
4329	0.1876186901
4330	0.1876178402
4331	0.1876127057
4332	0.1876124971
4333	0.187606815
4334	0.1876032861
4335	0.1875999664
4336	0.1875991906
4337	0.1875957334
4338	0.1875954195
4339	0.1875935336
4340	0.1875900236
4341	0.1875874181
