Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Distance_to_Brussels,Distance_to_Nearest_Airport,total_income,Employment Rate (%),Unemployment Rate (%)
359000,2000,APARTMENT,APARTMENT,JUST_RENOVATED,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
169000,5000,APARTMENT,DUPLEX,JUST_RENOVATED,1,51.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur,56.2298351066433,28.545138665413923,7230687098.650001,72.2,5.4
380000,8460,HOUSE,HOUSE,GOOD,3,107.0,0,0.0,0.0,622.0,3.0,0.0,0.0,Oudenburg,Other,102.22491630546736,9.502225874859828,671627675.6700001,72.2,5.4
299000,1000,APARTMENT,DUPLEX,TO_RENOVATE,3,131.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
225000,4680,APARTMENT,APARTMENT,AS_NEW,2,74.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Oupeye,Liège,89.92285229770698,14.456361491404952,1577886570.9499998,72.2,5.4
390000,6700,APARTMENT,DUPLEX,AS_NEW,2,109.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Arlon,Luxembourg,162.9079905511273,107.9382569859603,2326309741.49,68.1,6.8
265000,1000,APARTMENT,APARTMENT,GOOD,1,64.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
235000,9340,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Lede,East Flanders,31.101499410843736,38.50676717769611,1454238137.77,72.2,5.4
395000,2800,HOUSE,HOUSE,JUST_RENOVATED,3,117.0,0,1.0,0.0,84.0,2.0,0.0,0.0,Mechelen,Antwerp,21.5900469929997,14.353653278191508,1745305266.5072873,76.2,3.4
285000,1000,APARTMENT,DUPLEX,GOOD,2,95.0,1,0.0,0.0,0.0,2.0,0.0,0.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
162500,9000,APARTMENT,APARTMENT,GOOD,1,13.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
276500,9300,APARTMENT,APARTMENT,GOOD,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286022,72.2,5.4
385000,8500,HOUSE,HOUSE,GOOD,3,109.0,0,1.0,0.0,109.0,3.0,0.0,0.0,Kortrijk,Other,75.60579498610886,52.78470177475659,1754096553.2486956,72.2,5.4
695000,1933,HOUSE,HOUSE,GOOD,4,238.0,0,1.0,1.0,196.0,2.0,0.0,0.0,Zaventem,Flemish Brabant,11.18366520893152,5.3181096640230425,2420508802.35,72.2,5.4
259000,2275,APARTMENT,DUPLEX,GOOD,2,127.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Lille,Antwerp,55.51032094070828,26.153410931467626,1193922262.3400002,76.2,3.4
225000,7740,HOUSE,HOUSE,GOOD,4,244.0,0,1.0,0.0,185.0,2.0,0.0,0.0,Pecq,Hainaut,74.15517284730154,66.8201530663492,371640142.88,72.2,5.4
170000,8510,APARTMENT,APARTMENT,GOOD,2,79.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Kortrijk,Other,74.59821239490768,57.498062211716864,1754096553.2486956,72.2,5.4
59000,7340,HOUSE,HOUSE,TO_RENOVATE,3,132.0,0,0.0,1.0,159.0,2.0,0.0,0.0,Colfontaine,Hainaut,60.60796209171416,43.68248639159703,989548703.11,72.2,5.4
398000,1600,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,1.0,507.0,4.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,10.475125770821654,21.178040324601977,2268002112.39,72.2,5.4
380000,2000,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
495000,1330,HOUSE,VILLA,JUST_RENOVATED,2,120.0,1,1.0,0.0,645.0,4.0,0.0,0.0,Rixensart,Walloon Brabant,19.73442113755642,21.2589335157786,1862024304.8,72.2,5.4
285000,9060,APARTMENT,APARTMENT,GOOD,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Zelzate,East Flanders,54.29128165748402,45.4468737646231,845216682.1099999,72.2,5.4
229000,1030,APARTMENT,APARTMENT,GOOD,1,69.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
229000,8800,HOUSE,HOUSE,GOOD,2,206.0,0,0.0,0.0,141.0,3.0,0.0,0.0,Roeselare,Other,87.1895227858862,34.55123759467442,1754096553.2486956,72.2,5.4
259000,9940,HOUSE,HOUSE,TO_RENOVATE,3,163.0,0,1.0,0.0,332.0,3.0,0.0,0.0,Evergem,East Flanders,54.17875234325479,53.07939857820272,2691586967.2,72.2,5.4
427000,9620,HOUSE,HOUSE,AS_NEW,3,196.0,1,1.0,1.0,220.0,3.0,0.0,0.0,Zottegem,East Flanders,39.43948800795363,48.80598210013554,2091569352.27,72.2,5.4
389500,2600,APARTMENT,APARTMENT,JUST_RENOVATED,2,107.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,38.42257917353092,2.0179939982851685,1745305266.5072873,76.2,3.4
549000,9000,APARTMENT,APARTMENT,AS_NEW,3,126.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
399000,3740,HOUSE,HOUSE,AS_NEW,3,228.0,0,0.0,0.0,728.0,4.0,0.0,0.0,Bilzen,Limburg,81.33487042272975,27.36282718465838,2209210586.66,72.2,5.4
180000,1400,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
352000,8750,HOUSE,HOUSE,GOOD,3,200.0,0,0.0,0.0,297.0,3.0,0.0,0.0,Wingene,Other,78.28200476188731,33.73463402956623,1014830833.83,72.2,5.4
408650,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1,81.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Kraainem,Flemish Brabant,8.417562486740884,6.295372320488674,1071181251.99,72.2,5.4
439000,1820,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3,184.0,0,1.0,1.0,710.0,3.0,0.0,0.0,Steenokkerzeel,Flemish Brabant,13.032593144145434,2.1478920259732908,966837164.13,72.2,5.4
219000,2018,APARTMENT,APARTMENT,AS_NEW,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
285000,1020,APARTMENT,APARTMENT,AS_NEW,3,102.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Bruxelles,Brussels Capital,3.014927999693443,8.28401069710616,8944820813.830002,63.7,12.3
369000,9060,HOUSE,HOUSE,GOOD,3,149.0,0,1.0,1.0,169.0,3.0,0.0,0.0,Zelzate,East Flanders,54.29128165748402,45.4468737646231,845216682.1099999,72.2,5.4
229000,1755,HOUSE,HOUSE,TO_RENOVATE,1,189.0,0,1.0,0.0,240.0,4.0,0.0,0.0,Gooik,Flemish Brabant,17.78258573720045,28.665717081246004,731864491.6800001,72.2,5.4
295000,2018,APARTMENT,APARTMENT,JUST_RENOVATED,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
175000,8370,APARTMENT,GROUND_FLOOR,AS_NEW,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,Other,98.13105837351104,21.51898772619248,1371659714.53,72.2,5.4
399000,9700,HOUSE,HOUSE,GOOD,3,216.0,0,1.0,0.0,257.0,2.0,0.0,0.0,Oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286022,72.2,5.4
295000,1070,APARTMENT,APARTMENT,JUST_RENOVATED,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
237000,9990,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Maldegem,East Flanders,75.09250197351732,39.64489326559234,1671968712.8599997,72.2,5.4
449000,2018,APARTMENT,APARTMENT,GOOD,3,157.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
398000,8340,HOUSE,HOUSE,GOOD,3,143.0,0,0.0,1.0,230.0,3.0,0.0,0.0,Damme,Other,82.36285495315941,34.18531532987147,810630572.33,72.2,5.4
215000,5000,APARTMENT,APARTMENT,AS_NEW,1,57.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Namur,Namur,56.2298351066433,28.545138665413923,7230687098.650001,72.2,5.4
325000,1070,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,4.7607688316527845,15.667121200621166,5087915558.78,63.7,12.3
334000,8000,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4
369000,8000,HOUSE,HOUSE,AS_NEW,2,100.0,0,1.0,0.0,214.0,2.0,0.0,0.0,Brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4
550000,1000,APARTMENT,LOFT,JUST_RENOVATED,2,170.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,1.2943533842238977,9.65606585114241,962645340.61,63.7,12.3
349000,8800,HOUSE,HOUSE,GOOD,4,150.0,0,1.0,0.0,319.0,4.0,0.0,0.0,Roeselare,Other,87.1895227858862,34.55123759467442,1754096553.2486956,72.2,5.4
595000,1200,APARTMENT,GROUND_FLOOR,GOOD,3,156.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,5.611635398494777,7.011183413030368,3631679518.14,63.7,12.3
649000,9000,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
398000,2000,APARTMENT,APARTMENT,GOOD,2,119.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
375000,2060,HOUSE,HOUSE,GOOD,2,125.0,0,1.0,0.0,25.0,3.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
259000,2060,APARTMENT,APARTMENT,GOOD,2,175.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
197912,3530,APARTMENT,APARTMENT,GOOD,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Houthalen-Helchteren,Limburg,77.57934026158242,43.73776172376791,1877535059.96,72.2,5.4
189000,6890,HOUSE,HOUSE,GOOD,3,102.0,0,1.0,1.0,708.0,2.0,0.0,0.0,Libin,Luxembourg,115.73525180944888,75.07468510817948,339988442.25,68.1,6.8
325000,3660,APARTMENT,APARTMENT,GOOD,3,144.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oudsbergen,Limburg,88.02217750658582,45.73897172392568,1587539210.39,72.2,5.4
377500,9230,APARTMENT,APARTMENT,GOOD,2,103.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wetteren,East Flanders,37.71369336903843,44.429727732639286,1854868521.63,72.2,5.4
467721,9700,HOUSE,HOUSE,GOOD,4,178.0,0,0.0,0.0,242.0,3.0,0.0,0.0,Oudenaarde,East Flanders,51.994672395505454,61.563269219447896,1990062227.7286022,72.2,5.4
379000,2340,HOUSE,HOUSE,GOOD,3,139.0,0,1.0,0.0,473.0,4.0,0.0,0.0,Beerse,Antwerp,62.19595716703016,29.810362618623312,1350258951.88,76.2,3.4
395000,9140,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Temse,East Flanders,33.65332639554025,17.854662127125774,1990062227.7286022,72.2,5.4
299000,7387,HOUSE,HOUSE,AS_NEW,3,142.0,0,1.0,0.0,324.0,3.0,0.0,0.0,Honnelles,Hainaut,70.77021262415367,52.134562400769056,338945843.18,72.2,5.4
299000,1170,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Watermael-Boitsfort,Brussels Capital,8.132305703533254,12.79832942275914,1784068584.64,63.7,12.3
179000,4000,HOUSE,HOUSE,GOOD,3,139.0,0,1.0,0.0,115.0,2.0,0.0,0.0,Liège,Liège,89.27968818957099,9.400107558571872,10411526122.86,72.2,5.4
385000,9050,APARTMENT,APARTMENT,GOOD,2,109.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,45.69760449370474,51.01196298577335,1990062227.7286022,72.2,5.4
269000,2500,APARTMENT,DUPLEX,AS_NEW,1,85.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Lier,Antwerp,34.5632405233937,9.544661264547504,1745305266.5072873,76.2,3.4
279000,2200,APARTMENT,APARTMENT,GOOD,2,73.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Herentals,Antwerp,49.97439853384258,25.86351840313068,2048360679.18,76.2,3.4
279000,1785,APARTMENT,APARTMENT,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Merchtem,Flemish Brabant,15.2295688424536,18.987286812352345,1344818231.44,72.2,5.4
229000,2450,HOUSE,HOUSE,GOOD,3,119.0,0,0.0,0.0,471.0,3.0,0.0,0.0,Meerhout,Antwerp,59.01638179170779,43.35303966401903,721420320.17,76.2,3.4
275000,1780,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Wemmel,Flemish Brabant,7.231085744042377,12.310044210782882,1254601780.3,72.2,5.4
543800,9404,HOUSE,HOUSE,GOOD,3,267.0,0,1.0,0.0,658.0,3.0,0.0,0.0,Ninove,East Flanders,28.450831524965047,38.290962417284376,2721758710.48,72.2,5.4
199000,5070,HOUSE,HOUSE,GOOD,4,167.0,0,1.0,0.0,118.0,2.0,0.0,0.0,Fosses-la-Ville,Namur,56.03281523691314,18.097534725931027,671541665.53,72.2,5.4
165000,6000,HOUSE,APARTMENT_BLOCK,GOOD,1,70.0,0,0.0,0.0,125.0,4.0,0.0,0.0,Charleroi,Hainaut,48.73699629494351,3.817189029058525,9552787098.79,68.1,6.8
388725,2450,HOUSE,HOUSE,GOOD,3,191.0,0,0.0,0.0,260.0,3.0,0.0,0.0,Meerhout,Antwerp,59.01638179170779,43.35303966401903,721420320.17,76.2,3.4
269000,1083,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,3.997266047193669,12.634028468771808,1321548647.24,63.7,12.3
169000,8400,APARTMENT,GROUND_FLOOR,AS_NEW,1,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
435000,8000,HOUSE,HOUSE,TO_RENOVATE,4,280.0,0,1.0,0.0,98.0,3.0,0.0,0.0,Brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4
78000,7040,HOUSE,HOUSE,TO_RENOVATE,3,112.0,0,0.0,1.0,730.0,3.0,0.0,0.0,Quévy,Hainaut,61.51027453980464,38.35867121792697,547131662.5500001,72.2,5.4
225000,1420,APARTMENT,APARTMENT,GOOD,1,70.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant,17.56558648452923,24.87565697658456,1702317268.7164304,72.2,5.4
199000,8670,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,38.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other,119.43508887227422,15.289915171953773,1944687733.46,72.2,5.4
349000,1190,APARTMENT,APARTMENT,GOOD,3,110.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,4.466804486078367,14.857431982688638,3051483768.2200003,63.7,12.3
429000,2000,HOUSE,HOUSE,GOOD,2,134.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
195000,5580,APARTMENT,APARTMENT,GOOD,4,162.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Rochefort,Namur,96.87737590068132,57.34695197618345,755912358.13,72.2,5.4
590000,8620,APARTMENT,APARTMENT,GOOD,2,63.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nieuwpoort,Other,113.7360041953676,13.059318521332935,1754096553.2486956,72.2,5.4
155000,6790,APARTMENT,APARTMENT,JUST_RENOVATED,1,49.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Aubange,Luxembourg,176.3126218168623,121.85792737162669,1028533769.94,68.1,6.8
285000,6790,APARTMENT,APARTMENT,GOOD,4,139.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Aubange,Luxembourg,176.3126218168623,121.85792737162669,1028533769.94,68.1,6.8
174000,8400,APARTMENT,APARTMENT,GOOD,1,44.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
334000,2590,APARTMENT,APARTMENT,GOOD,2,93.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Berlaar,Antwerp,35.382023313868444,16.477518355672238,839556497.2600002,76.2,3.4
459000,8370,HOUSE,HOUSE,AS_NEW,3,187.0,0,1.0,0.0,286.0,2.0,0.0,0.0,Blankenberge,Other,98.13105837351104,21.51898772619248,1371659714.53,72.2,5.4
229999,6200,HOUSE,HOUSE,JUST_RENOVATED,4,180.0,0,0.0,1.0,280.0,2.0,0.0,0.0,Châtelet,Hainaut,53.09064951788037,8.545346142699843,1779611348.3099997,68.1,6.8
695000,8300,APARTMENT,APARTMENT,AS_NEW,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,90.0906959404166,35.774400446684034,3203281012.67,72.2,5.4
250000,6700,APARTMENT,DUPLEX,GOOD,2,100.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Arlon,Luxembourg,162.9079905511273,107.9382569859603,2326309741.49,68.1,6.8
849000,8000,HOUSE,MANSION,AS_NEW,4,178.0,0,1.0,0.0,85.0,4.0,0.0,0.0,Brugge,Other,90.61028614550884,23.99214769355588,1754096553.2486956,72.2,5.4
230000,1400,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,150.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Nivelles,Walloon Brabant,28.840963458451103,17.950168673198316,2138687117.75,72.2,5.4
299000,6900,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Marche-en-Famenne,Luxembourg,100.85431579926194,47.52035700334582,1099690706.34,68.1,6.8
385000,3800,HOUSE,HOUSE,AS_NEW,3,143.0,0,1.0,0.0,348.0,3.0,0.0,0.0,Sint-Truiden,Limburg,61.78212754519771,23.568295460138625,2799507302.7486377,72.2,5.4
275000,3740,APARTMENT,APARTMENT,GOOD,2,109.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bilzen,Limburg,81.33487042272975,27.36282718465838,2209210586.66,72.2,5.4
269000,5000,APARTMENT,APARTMENT,AS_NEW,1,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Namur,Namur,56.2298351066433,28.545138665413923,7230687098.650001,72.2,5.4
325000,1350,HOUSE,HOUSE,GOOD,3,244.0,0,1.0,1.0,435.0,3.0,0.0,0.0,Orp-Jauche,Walloon Brabant,45.63249384927712,35.60278712862132,642771932.6100001,72.2,5.4
275000,4980,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3,265.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Trois-Ponts,Liège,124.7882571271698,47.04318516684592,155146156.46,72.2,5.4
215000,2060,HOUSE,HOUSE,TO_RENOVATE,3,158.0,0,0.0,0.0,58.0,2.0,0.0,0.0,Antwerpen,Antwerp,44.304951975245935,8.815715775312077,1745305266.5072873,76.2,3.4
384900,2900,APARTMENT,APARTMENT,AS_NEW,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schoten,Antwerp,47.30286943582032,8.950999866208114,2643709969.13,76.2,3.4
625000,9600,APARTMENT,APARTMENT,GOOD,3,161.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Renaix,East Flanders,53.47722497364936,63.85448746995458,1493822585.5,72.2,5.4
329000,4053,HOUSE,HOUSE,GOOD,3,155.0,0,0.0,1.0,225.0,2.0,0.0,0.0,Chaudfontaine,Liège,92.97453251962988,12.637791473207749,1684295178.4400003,72.2,5.4
425000,8670,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other,119.43508887227422,15.289915171953773,1944687733.46,72.2,5.4
325000,9400,HOUSE,HOUSE,GOOD,3,181.0,0,0.0,0.0,426.0,3.0,0.0,0.0,Ninove,East Flanders,23.02805821045736,32.894322488285475,2721758710.48,72.2,5.4
635000,1150,APARTMENT,GROUND_FLOOR,AS_NEW,3,160.0,1,1.0,1.0,0.0,3.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,6.763860980854028,8.336993173732244,3119975982.09,63.7,12.3
280000,2560,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nijlen,Antwerp,38.18255255354172,13.17360652332868,1690138053.8199997,76.2,3.4
279000,8400,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,107.55120326561163,4.043747855309444,1754096553.2486956,72.2,5.4
325000,2300,HOUSE,HOUSE,GOOD,3,199.0,0,1.0,0.0,178.0,2.0,0.0,0.0,Turnhout,Antwerp,67.24593892582786,36.802713026240085,2846367622.73,76.2,3.4
369000,8570,HOUSE,HOUSE,JUST_RENOVATED,4,246.0,0,0.0,0.0,765.0,2.0,0.0,0.0,Anzegem,Other,62.32491833277212,58.73044105040511,1079460545.61,72.2,5.4
279000,3500,APARTMENT,APARTMENT,GOOD,1,51.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Hasselt,Limburg,70.90043304374453,33.55660437516894,5930671444.98,72.2,5.4
269000,8200,HOUSE,HOUSE,GOOD,3,123.0,0,0.0,0.0,68.0,3.0,0.0,0.0,Brugge,Other,90.9910617861971,21.48014189986049,1754096553.2486956,72.2,5.4
149000,9690,HOUSE,HOUSE,GOOD,3,135.0,0,0.0,0.0,386.0,3.0,0.0,0.0,Kluisbergen,East Flanders,57.43858006763633,67.56997877161807,486275345.01,72.2,5.4
529500,2930,HOUSE,HOUSE,AS_NEW,4,150.0,0,0.0,1.0,306.0,3.0,0.0,0.0,Brasschaat,Antwerp,52.10787612391355,13.64007085189524,3054359109.63,76.2,3.4
299000,8301,HOUSE,HOUSE,GOOD,2,129.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other,91.97469910069988,29.577995499826606,3203281012.67,72.2,5.4
470000,3090,HOUSE,VILLA,GOOD,4,195.0,0,0.0,1.0,454.0,4.0,0.0,0.0,Overijse,Flemish Brabant,15.466167759720896,14.860400631647314,2202743083.29,72.2,5.4
230000,8540,APARTMENT,APARTMENT,AS_NEW,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deerlijk,Other,69.19780841568054,54.12495977432633,874394111.22,72.2,5.4
449000,9032,HOUSE,HOUSE,GOOD,3,139.0,0,0.0,0.0,163.0,3.0,0.0,0.0,Gent,East Flanders,52.07196264075158,51.04179813308915,1990062227.7286022,72.2,5.4
259000,9140,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Temse,East Flanders,33.65332639554025,17.854662127125774,1990062227.7286022,72.2,5.4
350000,9000,APARTMENT,APARTMENT,AS_NEW,1,59.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Gent,East Flanders,49.65667099682047,53.842745493866346,1990062227.7286022,72.2,5.4
245000,8940,HOUSE,HOUSE,GOOD,3,151.0,0,0.0,1.0,264.0,3.0,0.0,0.0,Wervik,Other,89.95087393533697,45.55144989684433,1165679022.1599998,72.2,5.4
219000,2070,HOUSE,HOUSE,TO_RENOVATE,3,107.0,0,0.0,1.0,102.0,2.0,0.0,0.0,Zwijndrecht,Antwerp,42.4324786690541,10.861075949399318,1347495945.7,76.2,3.4
145000,4219,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,79.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Wasseiges,Other,54.65639318128456,29.60756227430436,212132237.04,72.2,5.4
209000,2660,APARTMENT,APARTMENT,AS_NEW,2,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,36.30556862031787,7.872924613289252,1745305266.5072873,76.2,3.4
99900,6920,HOUSE,HOUSE,TO_RENOVATE,3,144.0,0,0.0,0.0,259.0,4.0,0.0,0.0,Wellin,Luxembourg,102.50657408525132,63.51726872464735,196773856.8,68.1,6.8
139000,8510,HOUSE,HOUSE,TO_BE_DONE_UP,3,113.0,0,1.0,1.0,171.0,3.0,0.0,0.0,Kortrijk,Other,74.59821239490768,57.498062211716864,1754096553.2486956,72.2,5.4
595000,2547,HOUSE,HOUSE,AS_NEW,3,208.0,0,1.0,0.0,501.0,3.0,0.0,0.0,Lint,Antwerp,32.496366739416,7.335145035103202,715687051.8299999,76.2,3.4
340000,1030,APARTMENT,APARTMENT,GOOD,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,2.729999148382116,8.184390748808344,5851194049.33,63.7,12.3
345000,9300,APARTMENT,APARTMENT,AS_NEW,3,173.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Aalst,East Flanders,23.666822825989403,30.98621838695354,1990062227.7286022,72.2,5.4
558000,8340,HOUSE,VILLA,GOOD,3,220.0,0,1.0,0.0,352.0,4.0,0.0,0.0,Damme,Other,82.36285495315941,34.18531532987147,810630572.33,72.2,5.4
179000,9620,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,80.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Zottegem,East Flanders,39.43948800795363,48.80598210013554,2091569352.27,72.2,5.4
550000,1160,HOUSE,HOUSE,TO_RESTORE,4,182.0,0,1.0,1.0,145.0,2.0,0.0,0.0,Auderghem,Brussels Capital,7.524146120309382,10.651500489762531,2398313969.96,63.7,12.3
259500,3740,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bilzen,Limburg,81.33487042272975,27.36282718465838,2209210586.66,72.2,5.4
